
 num     #instances         #bytes  class name
3328:             2             32  com.nubia.rbac.service.impl.UserOperationServiceImpl
3329:             2             32  com.nubia.rbac.service.impl.UserSalesRegionServiceImpl
3330:             2             32  com.sun.beans.WeakCache
3331:             1             32  com.sun.beans.finder.BeanInfoFinder
3332:             1             32  com.sun.jmx.mbeanserver.Repository
3333:             1             32  com.sun.org.apache.xalan.internal.utils.FeatureManager$Feature
3334:             1             32  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1
3335:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator
3336:             2             32  com.sun.org.apache.xerces.internal.impl.dv.xs.QNameDV
3337:             2             32  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token
3338:             1             32  com.sun.org.apache.xerces.internal.impl.xs.XSModelGroupImpl
3339:             2             32  com.sun.proxy.$Proxy100
3340:             2             32  com.sun.proxy.$Proxy101
3341:             2             32  com.sun.proxy.$Proxy102
3342:             2             32  com.sun.proxy.$Proxy103
3343:             2             32  com.sun.proxy.$Proxy104
3344:             2             32  com.sun.proxy.$Proxy105
3345:             2             32  com.sun.proxy.$Proxy106
3346:             2             32  com.sun.proxy.$Proxy107
3347:             2             32  com.sun.proxy.$Proxy108
3348:             2             32  com.sun.proxy.$Proxy109
3349:             2             32  com.sun.proxy.$Proxy110
3350:             2             32  com.sun.proxy.$Proxy111
3351:             2             32  com.sun.proxy.$Proxy112
3352:             2             32  com.sun.proxy.$Proxy113
3353:             2             32  com.sun.proxy.$Proxy114
3354:             2             32  com.sun.proxy.$Proxy115
3355:             2             32  com.sun.proxy.$Proxy116
3356:             2             32  com.sun.proxy.$Proxy117
3357:             2             32  com.sun.proxy.$Proxy118
3358:             2             32  com.sun.proxy.$Proxy119
3359:             2             32  com.sun.proxy.$Proxy120
3360:             2             32  com.sun.proxy.$Proxy121
3361:             2             32  com.sun.proxy.$Proxy122
3362:             2             32  com.sun.proxy.$Proxy123
3363:             2             32  com.sun.proxy.$Proxy124
3364:             2             32  com.sun.proxy.$Proxy125
3365:             2             32  com.sun.proxy.$Proxy126
3366:             2             32  com.sun.proxy.$Proxy130
3367:             2             32  com.sun.proxy.$Proxy131
3368:             2             32  com.sun.proxy.$Proxy132
3369:             2             32  com.sun.proxy.$Proxy14
3370:             2             32  com.sun.proxy.$Proxy16
3371:             2             32  com.sun.proxy.$Proxy35
3372:             2             32  com.sun.proxy.$Proxy37
3373:             2             32  com.sun.proxy.$Proxy43
3374:             2             32  com.sun.proxy.$Proxy57
3375:             2             32  com.sun.proxy.$Proxy59
3376:             2             32  com.sun.proxy.$Proxy70
3377:             2             32  com.sun.proxy.$Proxy75
3378:             2             32  com.sun.proxy.$Proxy78
3379:             2             32  com.sun.proxy.$Proxy79
3380:             2             32  com.sun.proxy.$Proxy80
3381:             2             32  com.sun.proxy.$Proxy81
3382:             2             32  com.sun.proxy.$Proxy82
3383:             2             32  com.sun.proxy.$Proxy84
3384:             2             32  com.sun.proxy.$Proxy85
3385:             2             32  com.sun.proxy.$Proxy86
3386:             2             32  com.sun.proxy.$Proxy87
3387:             2             32  com.sun.proxy.$Proxy88
3388:             2             32  com.sun.proxy.$Proxy89
3389:             2             32  com.sun.proxy.$Proxy90
3390:             2             32  com.sun.proxy.$Proxy91
3391:             2             32  com.sun.proxy.$Proxy92
3392:             2             32  com.sun.proxy.$Proxy93
3393:             2             32  com.sun.proxy.$Proxy94
3394:             2             32  com.sun.proxy.$Proxy95
3395:             2             32  com.sun.proxy.$Proxy96
3396:             2             32  com.sun.proxy.$Proxy97
3397:             2             32  com.sun.proxy.$Proxy98
3398:             2             32  com.sun.proxy.$Proxy99
3399:             2             32  freemarker.template.utility.CaptureOutput
3400:             2             32  freemarker.template.utility.HtmlEscape
3401:             2             32  freemarker.template.utility.NormalizeNewlines
3402:             2             32  freemarker.template.utility.XmlEscape
3403:             1             32  java.beans.ThreadGroupContext
3404:             1             32  java.beans.ThreadGroupContext$1
3405:             1             32  java.io.SerializablePermission
3406:             1             32  java.io.UnixFileSystem
3407:             1             32  java.lang.ArithmeticException
3408:             1             32  java.lang.ArrayIndexOutOfBoundsException
3409:             1             32  java.lang.ArrayStoreException
3410:             1             32  java.lang.ClassCastException
3411:             1             32  java.lang.Exception
3412:             1             32  java.lang.NullPointerException
3413:             2             32  java.lang.Shutdown$Lock
3414:             1             32  java.lang.reflect.WeakCache
3415:             2             32  java.net.InetSocketAddress
3416:             2             32  java.nio.ByteOrder
3417:             1             32  java.security.AlgorithmParameters
3418:             1             32  java.text.DontCareFieldPosition
3419:             1             32  java.time.format.DateTimeFormatterBuilder$FractionPrinterParser
3420:             2             32  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser
3421:             2             32  java.util.IdentityHashMap$EntrySet
3422:             2             32  java.util.IdentityHashMap$Values
3423:             1             32  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue
3424:             2             32  java.util.logging.ErrorManager
3425:             1             32  java.util.logging.LogManager$SystemLoggerContext
3426:             2             32  java.util.logging.SimpleFormatter
3427:             2             32  javax.management.remote.rmi.RMIServerImpl_Stub
3428:             2             32  javax.xml.xpath.SecuritySupport
3429:             2             32  org.apache.catalina.core.ContainerBase$StartChild
3430:             1             32  org.apache.catalina.core.JreMemoryLeakPreventionListener
3431:             1             32  org.apache.catalina.mapper.Mapper$MappedHost
3432:             1             32  org.apache.catalina.startup.Bootstrap
3433:             1             32  org.apache.catalina.startup.Catalina
3434:             1             32  org.apache.catalina.startup.ContextConfig$DefaultWebXmlCacheEntry
3435:             1             32  org.apache.coyote.http11.Http11NioProtocol$Http11ConnectionHandler
3436:             1             32  org.apache.ibatis.ognl.EvaluationPool
3437:             1             32  org.apache.ibatis.ognl.IntHashMap
3438:             1             32  org.apache.ibatis.parsing.XPathParser
3439:             2             32  org.apache.ibatis.session.Configuration$StrictMap$Ambiguity
3440:             1             32  org.apache.ibatis.type.TypeHandlerRegistry
3441:             1             32  org.apache.log4j.PatternLayout
3442:             1             32  org.apache.log4j.PatternLayout
3443:             1             32  org.apache.log4j.helpers.QuietWriter
3444:             1             32  org.apache.log4j.helpers.QuietWriter
3445:             1             32  org.apache.tomcat.util.descriptor.tld.TldRuleSet$Variable
3446:             1             32  org.apache.tomcat.util.descriptor.web.MultipartDef
3447:             1             32  org.apache.tomcat.util.threads.LimitLatch
3448:             1             32  org.apache.tomcat.util.threads.LimitLatch$Sync
3449:             1             32  org.apache.tomcat.util.threads.TaskThreadFactory
3450:             1             32  org.aspectj.internal.lang.reflect.PointcutImpl
3451:             1             32  org.aspectj.internal.lang.reflect.PointcutImpl
3452:             2             32  org.aspectj.weaver.ast.Literal
3453:             2             32  org.aspectj.weaver.ast.Literal
3454:             1             32  org.aspectj.weaver.patterns.AnyAnnotationTypePattern
3455:             1             32  org.aspectj.weaver.patterns.AnyAnnotationTypePattern
3456:             1             32  org.aspectj.weaver.patterns.BasicToken
3457:             1             32  org.aspectj.weaver.patterns.BasicToken
3458:             1             32  org.aspectj.weaver.patterns.EllipsisAnnotationTypePattern
3459:             1             32  org.aspectj.weaver.patterns.EllipsisAnnotationTypePattern
3460:             1             32  org.aspectj.weaver.patterns.ThrowsPattern
3461:             1             32  org.aspectj.weaver.patterns.ThrowsPattern
